15.482636815920397, 5, 1005
14.751353233830846, 5, 1005
14.760866533864542, 5, 1005
14.760258964143427, 5, 1005
14.757562189054727, 6, 1005
13.441434262948208, 6, 1005
13.437741293532339, 5, 1005
13.445423728813559, 6, 1005
13.439482587064678, 5, 1005
13.436796019900497, 5, 1005
11.62308764940239, 5, 1005
11.623303482587064, 6, 1005
11.61428855721393, 5, 1005
11.619283582089553, 6, 1005
11.61419740777667, 6, 1005
10.549532338308458, 5, 1005
10.551074626865672, 5, 1005
10.554457711442785, 5, 1005
10.552308457711442, 6, 1005
10.555323383084577, 6, 1005
9.211273631840793, 6, 1005
9.209164179104476, 5, 1005
9.21907462686567, 5, 1005
9.231671641791042, 5, 1005
9.212499999999999, 6, 1005
8.226185258964144, 5, 1005
8.233771144278608, 5, 1005
8.231731343283581, 6, 1005
8.294955223880597, 8, 1005
6.533223880597014, 5, 1005
6.547980099502488, 5, 1005
6.5380796019900504, 5, 1005
5.088427860696517, 6, 1005
5.095621890547264, 5, 1005
5.1080895522388055, 5, 1005
5.0906865671641786, 5, 1005
5.076407960199005, 7, 1005
1.6641492537313434, 736, 1005
1.6369452736318408, 759, 1005
1.662094508301405, 134, 185
1.6279303482587062, 773, 1005
1.6010646766169156, 793, 1005
-0.4715217391304347, 45, 46
-0.4742307692307692, 103, 104
