-5.153061224489795755e+00
-4.642857142857142350e+00
-4.132653061224489832e+00
-3.622448979591836427e+00
-3.112244897959183465e+00
-2.602040816326530503e+00
-1.581632653061224580e+00
-5.612244897959177692e-01
-5.102040816326525174e-02
9.693877551020415595e-01
1.479591836734694077e+00
1.989795918367347483e+00
2.500000000000000888e+00
4.030612244897959329e+00
4.540816326530612734e+00
5.051020408163265252e+00
6.071428571428572063e+00
6.581632653061225469e+00
8.112244897959184797e+00
9.132653061224489832e+00
9.642857142857144126e+00
1.015306122448979664e+01
1.066326530612244916e+01
1.117346938775510345e+01
1.168367346938775597e+01
1.219387755102040849e+01
1.321428571428571530e+01
1.372448979591836782e+01
1.423469387755102211e+01
1.474489795918367463e+01
9.946996466431095030e-01
9.941618015012509968e-01
9.969999999999999973e-01
9.939879759519038016e-01
9.958142316125174753e-01
9.897260273972602329e-01
9.972577696526507829e-01
9.739035882566147162e-01
9.409003037834852146e-01
5.756666666666666599e-01
5.825000000000000178e-01
8.873239436619718701e-01
5.131999999999999895e-01
3.940000000000000169e-01
3.820000000000000062e-01
2.505454545454545712e-01
9.279999999999999361e-02
9.400000000000000022e-02
7.142106921541854780e-02
7.827272727272727160e-02
9.461620469083155405e-02
1.059999999999999970e-01
8.250000000000000389e-02
6.748466257668711554e-02
8.450000000000000566e-02
8.740000000000000546e-02
8.680000000000000215e-02
1.209999999999999964e-01
7.699999999999999900e-02
1.150000000000000050e-01
