-5.153061224489795755e+00
-4.642857142857142350e+00
-4.132653061224489832e+00
-2.602040816326530503e+00
-1.581632653061224580e+00
-1.071428571428571175e+00
-5.612244897959177692e-01
-5.102040816326525174e-02
1.479591836734694077e+00
1.989795918367347483e+00
2.500000000000000888e+00
3.520408163265305923e+00
4.030612244897959329e+00
5.051020408163265252e+00
5.561224489795918657e+00
6.071428571428572063e+00
7.091836734693877986e+00
8.112244897959184797e+00
9.132653061224489832e+00
1.066326530612244916e+01
1.168367346938775597e+01
1.321428571428571530e+01
1.474489795918367463e+01
1.000000000000000000e+00
9.932614555256065181e-01
9.992553983618763791e-01
9.929701230228471509e-01
9.919618934206608785e-01
9.880952380952381375e-01
9.864881464193587801e-01
9.300000000000000488e-01
2.020000000000000129e-01
9.800000000000000377e-02
1.199999999999999956e-01
4.139999999999999930e-02
2.750000000000000014e-02
1.755555555555555688e-02
1.200000000000000025e-02
8.999999999999999320e-03
4.799999999999999580e-03
5.199999999999999761e-03
5.333333333333333155e-03
1.799999999999999951e-03
2.000000000000000042e-03
5.999999999999999474e-04
1.399999999999999986e-03
