20.649771144278606, 67, 1005
20.654935323383082, 85, 1005
20.74746268656716, 69, 1005
20.657221115537848, 78, 1005
20.65329353233831, 66, 1005
9.866776119402985, 105, 1005
9.873974103585658, 100, 1005
9.875930348258708, 88, 1005
9.970955223880596, 111, 1005
9.849034825870646, 82, 757
9.158696517412935, 106, 1005
9.133054726368158, 90, 1005
9.153147410358565, 114, 1005
9.139233830845772, 97, 1005
9.148268656716418, 93, 1005
8.34300497512438, 67, 617
8.337532338308458, 93, 1005
8.335203980099504, 104, 1005
8.34518407960199, 87, 914
6.713552238805969, 98, 1005
6.71558764940239, 114, 1005
6.69195219123506, 118, 1005
6.799422885572139, 95, 1005
6.685537848605578, 118, 1005
4.976676616915422, 376, 1005
4.9839143426294825, 352, 1005
5.113466135458167, 294, 1005
4.977333333333333, 333, 1005
4.994631474103587, 337, 1005
4.227950248756219, 386, 1005
4.216251246261216, 399, 1005
4.324039800995025, 377, 1005
4.3634294234592454, 397, 1005
4.197810945273631, 412, 1005
2.4013731343283578, 505, 1005
2.3003184079601993, 516, 1005
2.354135864135864, 520, 1005
2.3527164179104476, 515, 1005
2.3516815920398013, 535, 1005
-0.32404382470119525, 546, 571
-0.31428855721393034, 782, 819
-0.3151792828685258, 948, 1005
-0.27708457711442785, 964, 1005
-0.3208059701492537, 941, 983
-1.3325373134328358, 744, 745
-1.4599701195219124, 831, 834
-1.393950248756219, 622, 624
-2.903990049751244, 998, 1005
-3.1079900497512436, 1005, 1005
-3.1218757612667476, 223, 223
-3.3059860557768923, 1000, 1004
19.82200995024876, 78, 1005
21.68807960199005, 80, 1005
19.818497512437812, 74, 1005
21.695149402390438, 67, 1005
19.814487562189054, 69, 1005
21.692427860696515, 83, 1005
19.820587064676616, 78, 1005
21.692388059701493, 74, 1005
19.81334328358209, 82, 1005
21.68775672981057, 76, 1005
18.754228855721394, 64, 1005
22.835129482071714, 71, 1005
18.750467661691545, 78, 1005
22.825443668993024, 87, 1005
18.74617529880478, 72, 1005
22.83641791044776, 79, 1005
18.7539641434263, 81, 1005
22.837363184079607, 75, 1005
18.76208955223881, 93, 1005
22.83787064676617, 86, 1005
17.65195219123506, 73, 1005
23.866616915422885, 81, 1005
17.72773134328358, 87, 1005
23.864517412935324, 73, 1005
17.730986055776892, 79, 1005
23.94788844621514, 78, 1005
17.65328685258964, 68, 1005
23.858835820895525, 83, 1005
17.646013916500994, 75, 1005
23.860438683948157, 79, 1005
16.539970119521914, 79, 1005
24.77825523429711, 78, 1005
16.538496015936257, 79, 1005
24.684405940594058, 78, 1010
16.53604187437687, 86, 1005
24.766407960199004, 73, 1005
16.535836653386454, 72, 1005
24.6375568743818, 72, 1011
16.541334661354583, 76, 1005
24.833270377733594, 79, 1006
15.510159203980098, 69, 1005
25.700268656716418, 88, 1005
15.428378109452735, 70, 1005
25.696474103585658, 87, 1005
15.514169154228856, 90, 1005
25.700199401794617, 71, 1005
25.696437810945273, 75, 1005
15.426719840478563, 83, 1005
14.375691542288557, 88, 1005
25.18442486085343, 188, 1078
14.376085657370519, 92, 1005
25.89177884615385, 120, 1040
14.38202985074627, 80, 1005
25.160212373037858, 200, 1083
14.378258706467664, 79, 1005
24.120386983289357, 298, 1137
14.376756218905472, 71, 1005
13.347960199004975, 90, 1005
26.787679769894535, 145, 1043
13.339631840796018, 107, 1005
27.214029411764702, 101, 1021
13.414009950248754, 77, 1005
27.478320158102765, 84, 1012
13.338278606965176, 102, 1005
27.639492031872514, 92, 1005
13.338756218905473, 83, 1005
23.72166389351082, 400, 1202
12.303529411764705, 90, 1005
22.41955212922173, 648, 1363
12.295462686567165, 92, 1005
21.912455516014234, 733, 1407
12.396557213930347, 86, 1005
22.26575661375661, 207, 347
12.307402985074626, 105, 1005
28.221771037181995, 111, 1023
12.289562189054724, 89, 1005
23.415660160734788, 152, 273
10.838175473579263, 119, 1005
21.30407114624506, 702, 1211
10.842945273631841, 107, 1005
20.781861751152075, 339, 487
10.84563184079602, 103, 1005
21.322376681614347, 302, 517
10.851761194029852, 100, 1005
10.928278606965174, 64, 732
